rho,eta,c,mu,loss
0.0,0.28,0.01,0.54,0.042354375
0.0,0.28,0.01,0.55,0.027701506
0.0,0.28,0.01,0.56,0.040261038
0.0,0.28,0.01,0.59,0.04845247
0.0,0.28,0.01,0.62,0.03855418
0.0,0.28,0.01,0.64,0.043035433
0.0,0.28,0.01,0.65,0.038639143
0.0,0.28,0.01,0.67,0.03897829
0.0,0.28,0.02,0.42,0.03844386
0.0,0.28,0.02,0.44,0.03254548
0.0,0.28,0.02,0.48,0.04093893
0.0,0.28,0.02,0.49,0.0480803
0.0,0.28,0.02,0.56,0.0374397
0.0,0.28,0.02,0.61,0.036885165
0.0,0.28,0.02,0.64,0.027452888
0.0,0.28,0.02,0.65,0.044203322
0.0,0.28,0.02,0.66,0.03627469
0.0,0.28,0.02,0.68,0.03953391
0.0,0.28,0.02,0.69,0.0469075
0.0,0.28,0.03,0.52,0.03238135
0.0,0.28,0.03,0.56,0.02886186
0.0,0.28,0.03,0.58,0.047172118
0.0,0.28,0.03,0.59,0.033048023
0.0,0.28,0.03,0.61,0.03212423
0.0,0.28,0.03,0.63,0.04581502
0.0,0.28,0.03,0.64,0.04880325
0.0,0.28,0.03,0.67,0.0344361
0.0,0.28,0.03,0.69,0.038736023
0.0,0.28,0.03,0.7,0.041258436
0.0,0.28,0.03,0.73,0.04841671
0.0,0.28,0.04,0.5,0.03609168
0.0,0.28,0.04,0.59,0.043248586
0.0,0.28,0.04,0.6,0.03273842
0.0,0.28,0.04,0.61,0.04285725
0.0,0.28,0.04,0.63,0.04814524
0.0,0.28,0.04,0.64,0.04136171
0.0,0.28,0.04,0.67,0.036353018
0.0,0.28,0.05,0.54,0.041585594
0.0,0.28,0.05,0.55,0.038606025
0.0,0.28,0.05,0.57,0.04804369
0.0,0.28,0.05,0.6,0.03305774
0.0,0.28,0.05,0.62,0.03923341
0.0,0.28,0.05,0.63,0.040803403
0.0,0.28,0.05,0.67,0.047032323
0.0,0.28,0.05,0.68,0.043933757
0.0,0.28,0.05,0.7,0.042876847
0.0,0.28,0.06,0.51,0.04247473
0.0,0.28,0.06,0.54,0.04020563
0.0,0.28,0.06,0.55,0.049953498
0.0,0.28,0.06,0.56,0.040283613
0.0,0.28,0.06,0.58,0.037076365
0.0,0.28,0.06,0.6,0.038860597
0.0,0.28,0.06,0.61,0.042420488
0.0,0.28,0.06,0.62,0.047879193
0.0,0.28,0.06,0.64,0.03600326
0.0,0.28,0.07,0.62,0.049131352
0.0,0.28,0.1,0.56,0.047206838
0.0,0.29,0.0,0.47,0.038068105
0.0,0.29,0.0,0.53,0.046777844
0.0,0.29,0.0,0.6,0.04303422
0.0,0.29,0.0,0.61,0.047204256
0.0,0.29,0.0,0.64,0.040234074
0.0,0.29,0.0,0.66,0.036570773
0.0,0.29,0.0,0.74,0.047504578
0.0,0.29,0.01,0.48,0.033524342
0.0,0.29,0.01,0.58,0.0414834
0.0,0.29,0.01,0.59,0.030644877
0.0,0.29,0.01,0.61,0.027419182
0.0,0.29,0.01,0.62,0.046152797
0.0,0.29,0.01,0.64,0.049063854
0.0,0.29,0.01,0.65,0.040805206
0.0,0.29,0.01,0.67,0.044902205
0.0,0.29,0.02,0.49,0.038698193
0.0,0.29,0.02,0.55,0.04723641
0.0,0.29,0.02,0.58,0.034233637
0.0,0.29,0.02,0.6,0.0462474
0.0,0.29,0.02,0.61,0.043084722
0.0,0.29,0.02,0.62,0.04445144
0.0,0.29,0.02,0.63,0.034653798
0.0,0.29,0.02,0.71,0.04545521
0.0,0.29,0.02,0.72,0.03812175
0.0,0.29,0.02,0.73,0.048552483
0.0,0.29,0.03,0.49,0.029144749
0.0,0.29,0.03,0.57,0.03645062
0.0,0.29,0.03,0.61,0.04280502
0.0,0.29,0.03,0.62,0.03312111
0.0,0.29,0.03,0.63,0.029523443
0.0,0.29,0.03,0.64,0.03724996
0.0,0.29,0.03,0.65,0.0499692
0.0,0.29,0.03,0.67,0.047260147
0.0,0.29,0.03,0.68,0.04046408
0.0,0.29,0.04,0.52,0.03496618
0.0,0.29,0.04,0.54,0.03254156
0.0,0.29,0.04,0.56,0.03457867
0.0,0.29,0.04,0.6,0.043368
0.0,0.29,0.04,0.64,0.03476509
0.0,0.29,0.04,0.65,0.036890775
0.0,0.29,0.04,0.68,0.041343894
0.0,0.29,0.05,0.55,0.049754567
0.0,0.29,0.05,0.57,0.039707515
0.0,0.29,0.05,0.58,0.036968946
0.0,0.29,0.05,0.6,0.032794382
0.0,0.29,0.05,0.61,0.04904925
0.0,0.29,0.05,0.62,0.042345937
0.0,0.29,0.05,0.65,0.039303496
0.0,0.29,0.05,0.68,0.046365507
0.0,0.29,0.05,0.71,0.033932064
0.0,0.29,0.06,0.55,0.04599967
0.0,0.29,0.06,0.6,0.0377007
0.0,0.29,0.06,0.62,0.038489893
0.0,0.29,0.06,0.64,0.047812354
0.0,0.29,0.06,0.65,0.048521526
0.0,0.29,0.06,0.66,0.0450637
0.0,0.29,0.06,0.67,0.04314103
0.0,0.29,0.06,0.68,0.032798175
0.0,0.29,0.07,0.55,0.032818764
0.0,0.29,0.07,0.58,0.048945114
0.0,0.29,0.07,0.61,0.041219253
0.0,0.29,0.07,0.64,0.034841433
0.0,0.29,0.07,0.65,0.049471486
0.0,0.29,0.07,0.67,0.045944296
0.0,0.29,0.08,0.54,0.043895498
0.0,0.29,0.08,0.55,0.04714228
0.0,0.29,0.08,0.56,0.04506006
0.0,0.29,0.08,0.57,0.03214309
0.0,0.3,0.0,0.54,0.045682963
0.0,0.3,0.0,0.56,0.031096872
0.0,0.3,0.0,0.58,0.033584338
0.0,0.3,0.0,0.59,0.0316733
0.0,0.3,0.0,0.61,0.04732742
0.0,0.3,0.0,0.62,0.03869147
0.0,0.3,0.0,0.67,0.044856444
0.0,0.3,0.0,0.68,0.041329026
0.0,0.3,0.0,0.71,0.044446524
0.0,0.3,0.01,0.51,0.029488266
0.0,0.3,0.01,0.53,0.038757894
0.0,0.3,0.01,0.55,0.03870102
0.0,0.3,0.01,0.56,0.04446124
0.0,0.3,0.01,0.57,0.045556635
0.0,0.3,0.01,0.58,0.021963738
0.0,0.3,0.01,0.6,0.030482905
0.0,0.3,0.01,0.61,0.04934421
0.0,0.3,0.01,0.62,0.0435288
0.0,0.3,0.01,0.63,0.038930483
0.0,0.3,0.01,0.65,0.044981316
0.0,0.3,0.01,0.66,0.043396663
0.0,0.3,0.01,0.69,0.035037536
0.0,0.3,0.02,0.52,0.031728145
0.0,0.3,0.02,0.55,0.03375664
0.0,0.3,0.02,0.59,0.0490268
0.0,0.3,0.02,0.6,0.03828867
0.0,0.3,0.02,0.62,0.039871443
0.0,0.3,0.02,0.63,0.039943475
0.0,0.3,0.02,0.64,0.033761658
0.0,0.3,0.02,0.67,0.030516613
0.0,0.3,0.02,0.68,0.036961053
0.0,0.3,0.02,0.7,0.043526568
0.0,0.3,0.02,0.71,0.049956135
0.0,0.3,0.02,0.73,0.034763284
0.0,0.3,0.03,0.51,0.046341464
0.0,0.3,0.03,0.55,0.042669535
0.0,0.3,0.03,0.61,0.030512279
0.0,0.3,0.03,0.63,0.03808043
0.0,0.3,0.03,0.64,0.045878895
0.0,0.3,0.03,0.65,0.044379182
0.0,0.3,0.03,0.66,0.04108702
0.0,0.3,0.03,0.67,0.037169997
0.0,0.3,0.03,0.75,0.03887493
0.0,0.3,0.04,0.49,0.049474575
0.0,0.3,0.04,0.53,0.047545932
0.0,0.3,0.04,0.57,0.04212233
0.0,0.3,0.04,0.58,0.0348847
0.0,0.3,0.04,0.59,0.04359606
0.0,0.3,0.04,0.6,0.038852587
0.0,0.3,0.04,0.61,0.038776897
0.0,0.3,0.04,0.62,0.046746984
0.0,0.3,0.04,0.64,0.04038624
0.0,0.3,0.04,0.68,0.038057927
0.0,0.3,0.04,0.71,0.04824059
0.0,0.3,0.05,0.5,0.03678247
0.0,0.3,0.05,0.52,0.048943408
0.0,0.3,0.05,0.54,0.04041672
0.0,0.3,0.05,0.58,0.047000073
0.0,0.3,0.05,0.59,0.036847483
0.0,0.3,0.05,0.6,0.035548035
0.0,0.3,0.05,0.61,0.029904941
0.0,0.3,0.05,0.64,0.045827456
0.0,0.3,0.05,0.66,0.03376618
0.0,0.3,0.06,0.57,0.04916834
0.0,0.3,0.06,0.58,0.034505557
0.0,0.3,0.06,0.59,0.04345938
0.0,0.3,0.06,0.6,0.044968866
0.0,0.3,0.06,0.62,0.03317367
0.0,0.3,0.06,0.63,0.04077502
0.0,0.3,0.06,0.64,0.046419837
0.0,0.3,0.07,0.52,0.046009228
0.0,0.3,0.07,0.53,0.03585241
0.0,0.3,0.07,0.55,0.047054537
0.0,0.3,0.07,0.58,0.037602562
0.0,0.3,0.08,0.61,0.04124201
0.0,0.3,0.08,0.65,0.043674212
0.0,0.3,0.09,0.58,0.046591453
0.0,0.31,0.0,0.52,0.042357475
0.0,0.31,0.0,0.54,0.039237596
0.0,0.31,0.0,0.55,0.04653469
0.0,0.31,0.0,0.57,0.047400363
0.0,0.31,0.0,0.59,0.042941544
0.0,0.31,0.0,0.6,0.03959983
0.0,0.31,0.0,0.61,0.049294427
0.0,0.31,0.01,0.53,0.038236756
0.0,0.31,0.01,0.54,0.049567394
0.0,0.31,0.01,0.56,0.029084919
0.0,0.31,0.01,0.57,0.032655038
0.0,0.31,0.01,0.58,0.039225288
0.0,0.31,0.01,0.59,0.03274873
0.0,0.31,0.01,0.6,0.026790148
0.0,0.31,0.01,0.61,0.03818268
0.0,0.31,0.01,0.62,0.03554254
0.0,0.31,0.01,0.63,0.03762334
0.0,0.31,0.01,0.64,0.043807216
0.0,0.31,0.01,0.65,0.037614305
0.0,0.31,0.01,0.66,0.035696656
0.0,0.31,0.01,0.68,0.029924031
0.0,0.31,0.01,0.71,0.03741118
0.0,0.31,0.01,0.74,0.04608844
0.0,0.31,0.02,0.49,0.03901113
0.0,0.31,0.02,0.51,0.03447144
0.0,0.31,0.02,0.53,0.03441385
0.0,0.31,0.02,0.56,0.03306461
0.0,0.31,0.02,0.57,0.034709305
0.0,0.31,0.02,0.58,0.040713437
0.0,0.31,0.02,0.62,0.029173039
0.0,0.31,0.02,0.64,0.034809124
0.0,0.31,0.02,0.66,0.04353649
0.0,0.31,0.03,0.52,0.037242275
0.0,0.31,0.03,0.53,0.03536584
0.0,0.31,0.03,0.54,0.041069195
0.0,0.31,0.03,0.55,0.04763933
0.0,0.31,0.03,0.56,0.029967126
0.0,0.31,0.03,0.57,0.034538485
0.0,0.31,0.03,0.58,0.035524555
0.0,0.31,0.03,0.59,0.030627724
0.0,0.31,0.03,0.63,0.03789661
0.0,0.31,0.03,0.64,0.033487737
0.0,0.31,0.03,0.68,0.04475679
0.0,0.31,0.04,0.53,0.039813522
0.0,0.31,0.04,0.56,0.03153359
0.0,0.31,0.04,0.58,0.042050954
0.0,0.31,0.04,0.6,0.046294276
0.0,0.31,0.04,0.61,0.03810815
0.0,0.31,0.04,0.62,0.039812196
0.0,0.31,0.04,0.64,0.035181273
0.0,0.31,0.04,0.65,0.0437949
0.0,0.31,0.04,0.67,0.038710427
0.0,0.31,0.04,0.73,0.04857784
0.0,0.31,0.05,0.49,0.042205773
0.0,0.31,0.05,0.5,0.043731317
0.0,0.31,0.05,0.53,0.044743434
0.0,0.31,0.05,0.54,0.035330188
0.0,0.31,0.05,0.55,0.045837685
0.0,0.31,0.05,0.59,0.041699827
0.0,0.31,0.05,0.65,0.046226595
0.0,0.31,0.06,0.55,0.024071718
0.0,0.31,0.06,0.6,0.038853176
0.0,0.31,0.06,0.62,0.041401144
0.0,0.31,0.06,0.65,0.036304995
0.0,0.31,0.06,0.66,0.042722996
0.0,0.31,0.06,0.67,0.041401133
0.0,0.31,0.07,0.56,0.044458672
0.0,0.31,0.07,0.59,0.048405707
0.0,0.31,0.07,0.6,0.045871392
0.0,0.31,0.07,0.61,0.045310307
0.0,0.31,0.07,0.67,0.03558739
0.0,0.31,0.07,0.73,0.04562161
0.0,0.31,0.08,0.62,0.040121168
0.0,0.31,0.08,0.64,0.041081745
0.0,0.31,0.1,0.67,0.04036078
0.0,0.32,0.0,0.53,0.04246312
0.0,0.32,0.0,0.55,0.042405915
0.0,0.32,0.0,0.56,0.04672324
0.0,0.32,0.0,0.57,0.047382172
0.0,0.32,0.0,0.58,0.034663934
0.0,0.32,0.0,0.6,0.040552165
0.0,0.32,0.0,0.61,0.04885743
0.0,0.32,0.0,0.63,0.036985993
0.0,0.32,0.0,0.67,0.03126943
0.0,0.32,0.01,0.47,0.037124608
0.0,0.32,0.01,0.53,0.03770389
0.0,0.32,0.01,0.54,0.04840138
0.0,0.32,0.01,0.55,0.03751834
0.0,0.32,0.01,0.56,0.03280967
0.0,0.32,0.01,0.57,0.044201873
0.0,0.32,0.01,0.58,0.04119836
0.0,0.32,0.01,0.59,0.032217544
0.0,0.32,0.01,0.6,0.038307678
0.0,0.32,0.01,0.61,0.04569211
0.0,0.32,0.01,0.62,0.034280937
0.0,0.32,0.01,0.63,0.032315787
0.0,0.32,0.01,0.65,0.035061896
0.0,0.32,0.01,0.67,0.039990447
0.0,0.32,0.01,0.7,0.028166126
0.0,0.32,0.02,0.52,0.04356312
0.0,0.32,0.02,0.54,0.0316211
0.0,0.32,0.02,0.56,0.028402716
0.0,0.32,0.02,0.59,0.033169445
0.0,0.32,0.02,0.6,0.03795368
0.0,0.32,0.02,0.61,0.033945408
0.0,0.32,0.02,0.62,0.0356945
0.0,0.32,0.02,0.64,0.028387478
0.0,0.32,0.02,0.65,0.03172482
0.0,0.32,0.02,0.67,0.030942176
0.0,0.32,0.02,0.68,0.041659128
0.0,0.32,0.03,0.52,0.031060293
0.0,0.32,0.03,0.54,0.04251034
0.0,0.32,0.03,0.56,0.04078337
0.0,0.32,0.03,0.57,0.03021477
0.0,0.32,0.03,0.58,0.037206247
0.0,0.32,0.03,0.59,0.03253907
0.0,0.32,0.03,0.6,0.032086823
0.0,0.32,0.03,0.62,0.033318803
0.0,0.32,0.03,0.63,0.04362585
0.0,0.32,0.03,0.64,0.02877058
0.0,0.32,0.03,0.67,0.04393027
0.0,0.32,0.03,0.7,0.047044676
0.0,0.32,0.03,0.76,0.03635791
0.0,0.32,0.04,0.54,0.04358131
0.0,0.32,0.04,0.56,0.03456389
0.0,0.32,0.04,0.59,0.037274968
0.0,0.32,0.04,0.6,0.024566723
0.0,0.32,0.04,0.61,0.03968619
0.0,0.32,0.04,0.62,0.041018985
0.0,0.32,0.04,0.63,0.035151858
0.0,0.32,0.04,0.65,0.033572663
0.0,0.32,0.04,0.66,0.046527322
0.0,0.32,0.05,0.53,0.03829227
0.0,0.32,0.05,0.57,0.045464747
0.0,0.32,0.05,0.59,0.03531968
0.0,0.32,0.05,0.61,0.03574834
0.0,0.32,0.05,0.62,0.037700232
0.0,0.32,0.05,0.66,0.04436752
0.0,0.32,0.05,0.67,0.036311373
0.0,0.32,0.06,0.5,0.043973856
0.0,0.32,0.06,0.52,0.046751868
0.0,0.32,0.06,0.55,0.04655397
0.0,0.32,0.06,0.56,0.04051051
0.0,0.32,0.06,0.57,0.04923828
0.0,0.32,0.06,0.59,0.037769053
0.0,0.32,0.06,0.6,0.03744825
0.0,0.32,0.06,0.61,0.041861914
0.0,0.32,0.06,0.63,0.04089723
0.0,0.32,0.06,0.67,0.048398577
0.0,0.32,0.07,0.64,0.04782418
0.0,0.32,0.07,0.68,0.049276136
0.0,0.32,0.07,0.73,0.047827188
0.0,0.32,0.08,0.56,0.049836397
0.0,0.32,0.08,0.57,0.04890824
0.0,0.33,0.0,0.51,0.04766195
0.0,0.33,0.0,0.58,0.031550918
0.0,0.33,0.0,0.6,0.03634411
0.0,0.33,0.0,0.64,0.03665937
0.0,0.33,0.0,0.66,0.03304268
0.0,0.33,0.0,0.69,0.049888235
0.0,0.33,0.01,0.54,0.044135217
0.0,0.33,0.01,0.57,0.029244553
0.0,0.33,0.01,0.59,0.039563343
0.0,0.33,0.01,0.62,0.033337913
0.0,0.33,0.01,0.65,0.044644777
0.0,0.33,0.01,0.66,0.045870014
0.0,0.33,0.01,0.68,0.034629405
0.0,0.33,0.02,0.5,0.04382142
0.0,0.33,0.02,0.54,0.044736758
0.0,0.33,0.02,0.57,0.0409194
0.0,0.33,0.02,0.58,0.04089227
0.0,0.33,0.02,0.59,0.047871396
0.0,0.33,0.02,0.61,0.031866483
0.0,0.33,0.02,0.63,0.026446149
0.0,0.33,0.02,0.65,0.047145106
0.0,0.33,0.02,0.66,0.046503183
0.0,0.33,0.02,0.69,0.034860387
0.0,0.33,0.03,0.45,0.040813588
0.0,0.33,0.03,0.48,0.036657963
0.0,0.33,0.03,0.55,0.04272014
0.0,0.33,0.03,0.57,0.039182458
0.0,0.33,0.03,0.59,0.048613228
0.0,0.33,0.03,0.6,0.041639082
0.0,0.33,0.03,0.62,0.04311175
0.0,0.33,0.03,0.64,0.034607142
0.0,0.33,0.03,0.67,0.043239936
0.0,0.33,0.04,0.47,0.046970956
0.0,0.33,0.04,0.53,0.034863945
0.0,0.33,0.04,0.54,0.04353582
0.0,0.33,0.04,0.56,0.029901525
0.0,0.33,0.04,0.57,0.039981034
0.0,0.33,0.04,0.58,0.03457972
0.0,0.33,0.04,0.59,0.04247596
0.0,0.33,0.04,0.6,0.034304895
0.0,0.33,0.04,0.61,0.044263206
0.0,0.33,0.04,0.62,0.043179754
0.0,0.33,0.04,0.63,0.04418504
0.0,0.33,0.04,0.66,0.032882325
0.0,0.33,0.04,0.68,0.04108414
0.0,0.33,0.04,0.69,0.048397806
0.0,0.33,0.05,0.52,0.043843973
0.0,0.33,0.05,0.53,0.040125072
0.0,0.33,0.05,0.55,0.049795084
0.0,0.33,0.05,0.63,0.045067653
0.0,0.33,0.05,0.64,0.04237363
0.0,0.33,0.05,0.65,0.049096122
0.0,0.33,0.05,0.68,0.04828042
0.0,0.33,0.06,0.54,0.047937207
0.0,0.33,0.06,0.56,0.03261221
0.0,0.33,0.06,0.59,0.04837132
0.0,0.33,0.06,0.63,0.045575246
0.0,0.33,0.06,0.72,0.03863316
0.0,0.33,0.07,0.6,0.049510993
0.0,0.33,0.07,0.61,0.042937223
0.0,0.33,0.07,0.66,0.049696308
0.0,0.33,0.08,0.62,0.0379785
0.0,0.33,0.09,0.6,0.047883343
0.0,0.33,0.09,0.63,0.0457986
0.0,0.34,0.0,0.52,0.046557616
0.0,0.34,0.0,0.54,0.04601915
0.0,0.34,0.0,0.55,0.034232732
0.0,0.34,0.0,0.56,0.02624922
0.0,0.34,0.0,0.57,0.025514048
0.0,0.34,0.0,0.59,0.033764496
0.0,0.34,0.0,0.6,0.028497634
0.0,0.34,0.0,0.63,0.04842828
0.0,0.34,0.0,0.64,0.028054373
0.0,0.34,0.0,0.66,0.04266887
0.0,0.34,0.0,0.68,0.043184165
0.0,0.34,0.01,0.44,0.041537642
0.0,0.34,0.01,0.54,0.041236784
0.0,0.34,0.01,0.55,0.02962854
0.0,0.34,0.01,0.56,0.024346739
0.0,0.34,0.01,0.57,0.033286612
0.0,0.34,0.01,0.58,0.035150558
0.0,0.34,0.01,0.59,0.031518094
0.0,0.34,0.01,0.6,0.048514824
0.0,0.34,0.01,0.61,0.03212891
0.0,0.34,0.01,0.64,0.043246146
0.0,0.34,0.01,0.65,0.039496005
0.0,0.34,0.01,0.67,0.036193974
0.0,0.34,0.01,0.72,0.027971726
0.0,0.34,0.02,0.54,0.038976748
0.0,0.34,0.02,0.55,0.043909922
0.0,0.34,0.02,0.57,0.03183236
0.0,0.34,0.02,0.59,0.032018308
0.0,0.34,0.02,0.62,0.026675785
0.0,0.34,0.02,0.64,0.03634132
0.0,0.34,0.02,0.65,0.036162827
0.0,0.34,0.02,0.71,0.03304889
0.0,0.34,0.03,0.52,0.04485594
0.0,0.34,0.03,0.55,0.025650507
0.0,0.34,0.03,0.57,0.049573958
0.0,0.34,0.03,0.58,0.043437928
0.0,0.34,0.03,0.59,0.043541256
0.0,0.34,0.03,0.64,0.034705233
0.0,0.34,0.03,0.65,0.0318788
0.0,0.34,0.03,0.67,0.033578634
0.0,0.34,0.03,0.7,0.03188869
0.0,0.34,0.03,0.71,0.044430673
0.0,0.34,0.04,0.54,0.045265917
0.0,0.34,0.04,0.58,0.040755194
0.0,0.34,0.04,0.59,0.03397224
0.0,0.34,0.04,0.61,0.04039051
0.0,0.34,0.04,0.62,0.040674265
0.0,0.34,0.04,0.63,0.04146182
0.0,0.34,0.04,0.64,0.023923889
0.0,0.34,0.04,0.66,0.03976556
0.0,0.34,0.04,0.67,0.032310344
0.0,0.34,0.04,0.68,0.033422623
0.0,0.34,0.04,0.69,0.03251569
0.0,0.34,0.04,0.7,0.045635454
0.0,0.34,0.05,0.52,0.034286432
0.0,0.34,0.05,0.53,0.041156016
0.0,0.34,0.05,0.55,0.038840584
0.0,0.34,0.05,0.56,0.041933306
0.0,0.34,0.05,0.57,0.04557576
0.0,0.34,0.05,0.59,0.045660075
0.0,0.34,0.05,0.62,0.037433255
0.0,0.34,0.05,0.63,0.039599482
0.0,0.34,0.05,0.64,0.04191303
0.0,0.34,0.05,0.65,0.04598637
0.0,0.34,0.05,0.66,0.04694832
0.0,0.34,0.05,0.67,0.047599327
0.0,0.34,0.06,0.52,0.049553048
0.0,0.34,0.06,0.53,0.045155592
0.0,0.34,0.06,0.56,0.032834996
0.0,0.34,0.06,0.57,0.046513245
0.0,0.34,0.06,0.58,0.035334613
0.0,0.34,0.06,0.59,0.03548549
0.0,0.34,0.06,0.62,0.028728714
0.0,0.34,0.06,0.63,0.04106347
0.0,0.34,0.06,0.65,0.037121136
0.0,0.34,0.06,0.68,0.040548746
0.0,0.34,0.07,0.5,0.042526852
0.0,0.34,0.07,0.53,0.04166432
0.0,0.34,0.07,0.56,0.039271552
0.0,0.34,0.07,0.58,0.048266925
0.0,0.34,0.07,0.6,0.047178034
0.0,0.34,0.07,0.63,0.03838294
0.0,0.34,0.07,0.66,0.047150575
0.0,0.34,0.07,0.71,0.047251754
0.0,0.34,0.08,0.57,0.04521894
0.0,0.34,0.08,0.64,0.043923896
0.0,0.34,0.08,0.66,0.04379473
0.0,0.34,0.08,0.69,0.04604765
0.0,0.34,0.09,0.62,0.04762074
0.0,0.35,0.0,0.51,0.034279957
0.0,0.35,0.0,0.53,0.04394259
0.0,0.35,0.0,0.54,0.047042064
0.0,0.35,0.0,0.56,0.040372264
0.0,0.35,0.0,0.57,0.03648091
0.0,0.35,0.0,0.58,0.04300116
0.0,0.35,0.0,0.6,0.03996302
0.0,0.35,0.0,0.61,0.047461443
0.0,0.35,0.0,0.62,0.03859047
0.0,0.35,0.0,0.69,0.047107168
0.0,0.35,0.0,0.7,0.026533194
0.0,0.35,0.01,0.49,0.037087053
0.0,0.35,0.01,0.5,0.038639672
0.0,0.35,0.01,0.56,0.02352081
0.0,0.35,0.01,0.58,0.031145077
0.0,0.35,0.01,0.59,0.033752825
0.0,0.35,0.01,0.61,0.03881698
0.0,0.35,0.01,0.63,0.040293004
0.0,0.35,0.01,0.64,0.049458012
0.0,0.35,0.01,0.67,0.043982662
0.0,0.35,0.01,0.68,0.038654365
0.0,0.35,0.01,0.69,0.034224864
0.0,0.35,0.02,0.47,0.046193477
0.0,0.35,0.02,0.52,0.04181851
0.0,0.35,0.02,0.54,0.049094085
0.0,0.35,0.02,0.55,0.027247034
0.0,0.35,0.02,0.57,0.049747005
0.0,0.35,0.02,0.58,0.035397004
0.0,0.35,0.02,0.59,0.03075335
0.0,0.35,0.02,0.61,0.020713668
0.0,0.35,0.02,0.63,0.033477712
0.0,0.35,0.02,0.64,0.0435678
0.0,0.35,0.02,0.65,0.032205537
0.0,0.35,0.02,0.66,0.03267748
0.0,0.35,0.02,0.67,0.038800776
0.0,0.35,0.02,0.68,0.03225093
0.0,0.35,0.02,0.69,0.031343333
0.0,0.35,0.03,0.51,0.029130073
0.0,0.35,0.03,0.52,0.028081518
0.0,0.35,0.03,0.54,0.030876132
0.0,0.35,0.03,0.56,0.045116898
0.0,0.35,0.03,0.57,0.031997845
0.0,0.35,0.03,0.58,0.027041236
0.0,0.35,0.03,0.59,0.027844591
0.0,0.35,0.03,0.6,0.041169588
0.0,0.35,0.03,0.61,0.049305256
0.0,0.35,0.03,0.62,0.03156428
0.0,0.35,0.03,0.65,0.047388103
0.0,0.35,0.03,0.69,0.04024666
0.0,0.35,0.03,0.73,0.043317735
0.0,0.35,0.04,0.48,0.039270017
0.0,0.35,0.04,0.53,0.027135788
0.0,0.35,0.04,0.54,0.045057833
0.0,0.35,0.04,0.56,0.039303433
0.0,0.35,0.04,0.57,0.032068666
0.0,0.35,0.04,0.58,0.04008882
0.0,0.35,0.04,0.61,0.03445739
0.0,0.35,0.04,0.64,0.026606955
0.0,0.35,0.04,0.68,0.045530185
0.0,0.35,0.05,0.53,0.03910015
0.0,0.35,0.05,0.55,0.031760648
0.0,0.35,0.05,0.56,0.04823188
0.0,0.35,0.05,0.58,0.0314549
0.0,0.35,0.05,0.62,0.025952253
0.0,0.35,0.05,0.64,0.040226053
0.0,0.35,0.05,0.66,0.024434142
0.0,0.35,0.05,0.67,0.048915435
0.0,0.35,0.06,0.53,0.040421627
0.0,0.35,0.06,0.54,0.04364878
0.0,0.35,0.06,0.55,0.04602821
0.0,0.35,0.06,0.57,0.044172205
0.0,0.35,0.06,0.61,0.04905611
0.0,0.35,0.06,0.63,0.043289635
0.0,0.35,0.06,0.65,0.04666744
0.0,0.35,0.06,0.68,0.049122233
0.0,0.35,0.06,0.69,0.04273034
0.0,0.35,0.07,0.54,0.04319436
0.0,0.35,0.07,0.59,0.038233597
0.0,0.35,0.07,0.68,0.043406773
0.0,0.35,0.08,0.55,0.042787123
0.0,0.35,0.09,0.51,0.048991986
0.0,0.35,0.09,0.59,0.048032787
0.0,0.35,0.09,0.63,0.04014108
0.0,0.36,0.0,0.54,0.046187814
0.0,0.36,0.0,0.56,0.04897214
0.0,0.36,0.0,0.57,0.031836372
0.0,0.36,0.0,0.6,0.048389982
0.0,0.36,0.0,0.64,0.042124476
0.0,0.36,0.0,0.65,0.03575229
0.0,0.36,0.0,0.66,0.04470576
0.0,0.36,0.0,0.67,0.04399957
0.0,0.36,0.0,0.68,0.03533447
0.0,0.36,0.01,0.49,0.036732737
0.0,0.36,0.01,0.55,0.038901854
0.0,0.36,0.01,0.57,0.044437207
0.0,0.36,0.01,0.6,0.025784217
0.0,0.36,0.01,0.62,0.035492636
0.0,0.36,0.01,0.64,0.03756731
0.0,0.36,0.01,0.65,0.030831113
0.0,0.36,0.01,0.67,0.042956293
0.0,0.36,0.01,0.69,0.032096732
0.0,0.36,0.01,0.71,0.030313464
0.0,0.36,0.02,0.52,0.04604219
0.0,0.36,0.02,0.53,0.030476322
0.0,0.36,0.02,0.56,0.043701205
0.0,0.36,0.02,0.58,0.04544954
0.0,0.36,0.02,0.59,0.046961814
0.0,0.36,0.02,0.6,0.024268089
0.0,0.36,0.02,0.61,0.032716356
0.0,0.36,0.02,0.64,0.043870233
0.0,0.36,0.02,0.65,0.044557717
0.0,0.36,0.02,0.66,0.032854475
0.0,0.36,0.02,0.67,0.044400483
0.0,0.36,0.02,0.68,0.027574362
0.0,0.36,0.03,0.52,0.048776686
0.0,0.36,0.03,0.54,0.03550515
0.0,0.36,0.03,0.57,0.038650025
0.0,0.36,0.03,0.58,0.030603183
0.0,0.36,0.03,0.6,0.03928028
0.0,0.36,0.03,0.61,0.032103635
0.0,0.36,0.03,0.63,0.033644184
0.0,0.36,0.03,0.64,0.02423868
0.0,0.36,0.03,0.65,0.033397354
0.0,0.36,0.03,0.66,0.04367959
0.0,0.36,0.03,0.67,0.03680727
0.0,0.36,0.03,0.68,0.033861376
