rho,eta,c,mu,loss
0,0.23,0.04,0.69,0.049277917
0,0.23,0.04,0.74,0.040279046
0,0.23,0.05,0.52,0.04662322
0,0.23,0.05,0.59,0.038236108
0,0.23,0.05,0.6,0.038462657
0,0.23,0.05,0.61,0.034376122
0,0.23,0.05,0.62,0.033742003
0,0.23,0.05,0.63,0.036662154
0,0.23,0.05,0.68,0.046775803
0,0.23,0.06,0.56,0.04953366
0,0.23,0.06,0.58,0.045613367
0,0.23,0.06,0.59,0.043702077
0,0.23,0.06,0.62,0.040408395
0,0.23,0.06,0.64,0.042350616
0,0.23,0.06,0.66,0.043309707
0,0.23,0.06,0.67,0.041599724
0,0.23,0.06,0.71,0.046188664
0,0.23,0.07,0.58,0.048355076
0,0.23,0.07,0.62,0.03831799
0,0.23,0.08,0.67,0.049824234
0,0.24,0,0.54,0.022233466
0,0.24,0,0.55,0.04808754
0,0.24,0,0.57,0.046033375
0,0.24,0,0.58,0.04460241
0,0.24,0,0.59,0.029796397
0,0.24,0,0.61,0.03983702
0,0.24,0,0.62,0.04984651
0,0.24,0,0.65,0.047905914
0,0.24,0,0.67,0.03419511
0,0.24,0,0.68,0.040952545
0,0.24,0,0.69,0.029083358
0,0.24,0.01,0.52,0.043022912
0,0.24,0.01,0.54,0.03194854
0,0.24,0.01,0.55,0.04559968
0,0.24,0.01,0.59,0.03276249
0,0.24,0.01,0.6,0.026149295
0,0.24,0.01,0.61,0.048972122
0,0.24,0.01,0.62,0.029940145
0,0.24,0.01,0.63,0.026767556
0,0.24,0.01,0.64,0.046221215
0,0.24,0.01,0.65,0.0296671
0,0.24,0.01,0.66,0.044628847
0,0.24,0.01,0.67,0.044546235
0,0.24,0.01,0.7,0.031937346
0,0.24,0.02,0.53,0.03936112
0,0.24,0.02,0.59,0.034453668
0,0.24,0.02,0.6,0.026679896
0,0.24,0.02,0.61,0.03397209
0,0.24,0.02,0.62,0.02279302
0,0.24,0.02,0.63,0.042961154
0,0.24,0.02,0.64,0.028368482
0,0.24,0.02,0.66,0.026320862
0,0.24,0.02,0.68,0.032086406
0,0.24,0.02,0.7,0.040530767
0,0.24,0.03,0.55,0.0326255
0,0.24,0.03,0.57,0.04475321
0,0.24,0.03,0.59,0.042699467
0,0.24,0.03,0.6,0.04256408
0,0.24,0.03,0.61,0.032242272
0,0.24,0.03,0.62,0.035018284
0,0.24,0.03,0.63,0.031866
0,0.24,0.03,0.64,0.028716782
0,0.24,0.03,0.66,0.0354566
0,0.24,0.03,0.67,0.041951187
0,0.24,0.03,0.69,0.043530215
0,0.24,0.04,0.56,0.034257106
0,0.24,0.04,0.57,0.03818462
0,0.24,0.04,0.58,0.04122713
0,0.24,0.04,0.59,0.03556198
0,0.24,0.04,0.6,0.038026202
0,0.24,0.04,0.61,0.030080443
0,0.24,0.04,0.62,0.027373929
0,0.24,0.04,0.64,0.041708797
0,0.24,0.04,0.65,0.023460638
0,0.24,0.04,0.69,0.03617754
0,0.24,0.04,0.7,0.043557845
0,0.24,0.05,0.56,0.04094961
0,0.24,0.05,0.58,0.041866276
0,0.24,0.05,0.59,0.045845225
0,0.24,0.05,0.6,0.03551771
0,0.24,0.05,0.61,0.037201528
0,0.24,0.05,0.62,0.038972832
0,0.24,0.05,0.63,0.03558981
0,0.24,0.05,0.64,0.03667947
0,0.24,0.05,0.65,0.04228095
0,0.24,0.05,0.67,0.04233439
0,0.24,0.06,0.59,0.048081677
0,0.24,0.06,0.6,0.03883077
0,0.24,0.06,0.61,0.044333115
0,0.24,0.06,0.62,0.04019122
0,0.24,0.06,0.63,0.04444197
0,0.24,0.06,0.64,0.03771792
0,0.24,0.06,0.65,0.036695663
0,0.24,0.06,0.68,0.033618394
0,0.24,0.07,0.62,0.04408266
0,0.24,0.07,0.66,0.044551507
0,0.25,0,0.54,0.041611914
0,0.25,0,0.57,0.04083961
0,0.25,0,0.59,0.041811213
0,0.25,0,0.6,0.034259215
0,0.25,0,0.62,0.033293344
0,0.25,0,0.63,0.0499376
0,0.25,0,0.64,0.037933845
0,0.25,0,0.65,0.045079324
0,0.25,0,0.73,0.04467487
0,0.25,0.01,0.52,0.043600645
0,0.25,0.01,0.54,0.032268073
0,0.25,0.01,0.55,0.046336263
0,0.25,0.01,0.57,0.0413766
0,0.25,0.01,0.58,0.04117804
0,0.25,0.01,0.59,0.04189826
0,0.25,0.01,0.6,0.049877618
0,0.25,0.01,0.61,0.047052577
0,0.25,0.01,0.62,0.037933256
0,0.25,0.01,0.63,0.04202368
0,0.25,0.01,0.64,0.027075218
0,0.25,0.01,0.65,0.028407913
0,0.25,0.02,0.55,0.036287613
0,0.25,0.02,0.57,0.026201481
0,0.25,0.02,0.58,0.025760232
0,0.25,0.02,0.59,0.0368279
0,0.25,0.02,0.6,0.03199596
0,0.25,0.02,0.61,0.03404464
0,0.25,0.02,0.62,0.044890523
0,0.25,0.02,0.63,0.031025365
0,0.25,0.02,0.64,0.043620355
0,0.25,0.02,0.65,0.034541864
0,0.25,0.02,0.68,0.0339102
0,0.25,0.02,0.7,0.026817316
0,0.25,0.02,0.74,0.03881668
0,0.25,0.03,0.54,0.03231422
0,0.25,0.03,0.57,0.025856683
0,0.25,0.03,0.58,0.044795286
0,0.25,0.03,0.59,0.02729691
0,0.25,0.03,0.61,0.03389755
0,0.25,0.03,0.63,0.031655576
0,0.25,0.03,0.64,0.035555672
0,0.25,0.03,0.65,0.03056059
0,0.25,0.03,0.67,0.03700849
0,0.25,0.03,0.68,0.03865229
0,0.25,0.03,0.69,0.047351576
0,0.25,0.03,0.7,0.04221098
0,0.25,0.04,0.55,0.04267232
0,0.25,0.04,0.56,0.042171873
0,0.25,0.04,0.57,0.046231937
0,0.25,0.04,0.58,0.032606475
0,0.25,0.04,0.59,0.027678188
0,0.25,0.04,0.6,0.03013875
0,0.25,0.04,0.61,0.036571395
0,0.25,0.04,0.62,0.026923265
0,0.25,0.04,0.63,0.029558381
0,0.25,0.04,0.64,0.029534006
0,0.25,0.04,0.65,0.026624423
0,0.25,0.04,0.72,0.047005203
0,0.25,0.05,0.57,0.049733542
0,0.25,0.05,0.58,0.046186384
0,0.25,0.05,0.59,0.035719153
0,0.25,0.05,0.6,0.036556616
0,0.25,0.05,0.61,0.038207583
0,0.25,0.05,0.62,0.03940987
0,0.25,0.05,0.64,0.032539822
0,0.25,0.05,0.65,0.048795924
0,0.25,0.05,0.68,0.047277585
0,0.25,0.05,0.69,0.030234557
0,0.25,0.05,0.7,0.03858982
0,0.25,0.06,0.57,0.04753364
0,0.25,0.06,0.58,0.044042017
0,0.25,0.06,0.59,0.04255649
0,0.25,0.06,0.6,0.042736087
0,0.25,0.06,0.66,0.04914432
0,0.25,0.06,0.68,0.04030422
0,0.25,0.07,0.6,0.046673205
0,0.25,0.07,0.64,0.0420291
0,0.25,0.07,0.65,0.045923837
0,0.25,0.07,0.74,0.043529592
0,0.26,0,0.56,0.047739834
0,0.26,0,0.6,0.04533186
0,0.26,0,0.61,0.041902263
0,0.26,0,0.62,0.04715482
0,0.26,0,0.63,0.032933593
0,0.26,0,0.64,0.030426877
0,0.26,0,0.67,0.035571277
0,0.26,0,0.68,0.046819914
0,0.26,0.01,0.53,0.036121823
0,0.26,0.01,0.54,0.024114924
0,0.26,0.01,0.55,0.029692518
0,0.26,0.01,0.56,0.029821523
0,0.26,0.01,0.57,0.034139164
0,0.26,0.01,0.58,0.045912415
0,0.26,0.01,0.6,0.046191666
0,0.26,0.01,0.61,0.03703167
0,0.26,0.01,0.62,0.03649398
0,0.26,0.01,0.63,0.028101651
0,0.26,0.01,0.64,0.044333775
0,0.26,0.01,0.66,0.035578422
0,0.26,0.01,0.69,0.046649247
0,0.26,0.02,0.53,0.046969656
0,0.26,0.02,0.55,0.025024045
0,0.26,0.02,0.58,0.021851523
0,0.26,0.02,0.59,0.039198533
0,0.26,0.02,0.6,0.027168157
0,0.26,0.02,0.61,0.038895834
0,0.26,0.02,0.63,0.030480921
0,0.26,0.02,0.64,0.024925595
0,0.26,0.02,0.65,0.029967053
0,0.26,0.02,0.68,0.031289198
0,0.26,0.03,0.54,0.049101632
0,0.26,0.03,0.55,0.045305192
0,0.26,0.03,0.56,0.04071251
0,0.26,0.03,0.57,0.03316645
0,0.26,0.03,0.58,0.02831298
0,0.26,0.03,0.59,0.02859444
0,0.26,0.03,0.6,0.038602903
0,0.26,0.03,0.61,0.04738204
0,0.26,0.03,0.62,0.023691125
0,0.26,0.03,0.63,0.027891316
0,0.26,0.03,0.64,0.027612187
0,0.26,0.03,0.68,0.039275255
0,0.26,0.03,0.7,0.035829462
0,0.26,0.04,0.48,0.047273047
0,0.26,0.04,0.53,0.042537052
0,0.26,0.04,0.55,0.040680945
0,0.26,0.04,0.56,0.034880314
0,0.26,0.04,0.57,0.045136064
0,0.26,0.04,0.59,0.042306338
0,0.26,0.04,0.6,0.048337534
0,0.26,0.04,0.61,0.032188304
0,0.26,0.04,0.63,0.036021505
0,0.26,0.04,0.64,0.043924958
0,0.26,0.04,0.65,0.03215913
0,0.26,0.04,0.71,0.029539118
0,0.26,0.05,0.56,0.03897636
0,0.26,0.05,0.57,0.042328812
0,0.26,0.05,0.59,0.03515525
0,0.26,0.05,0.6,0.04081467
0,0.26,0.05,0.61,0.035224386
0,0.26,0.05,0.62,0.034441695
0,0.26,0.05,0.63,0.045360014
0,0.26,0.05,0.64,0.039636847
0,0.26,0.05,0.65,0.037413463
0,0.26,0.05,0.66,0.031440593
0,0.26,0.05,0.68,0.030705258
0,0.26,0.06,0.58,0.045876145
0,0.26,0.06,0.61,0.040385395
0,0.26,0.06,0.62,0.035454486
0,0.26,0.07,0.5,0.049054183
0,0.26,0.07,0.59,0.04903353
0,0.26,0.07,0.61,0.049935326
0,0.26,0.08,0.66,0.043228984
0,0.27,0,0.55,0.03154
0,0.27,0,0.56,0.041733857
0,0.27,0,0.58,0.035941444
0,0.27,0,0.59,0.03325233
0,0.27,0,0.6,0.0316788
0,0.27,0,0.61,0.027843447
0,0.27,0,0.62,0.0439307
0,0.27,0,0.63,0.02936164
0,0.27,0,0.64,0.044178933
0,0.27,0,0.65,0.029197391
0,0.27,0,0.66,0.04182566
0,0.27,0,0.67,0.04921143
0,0.27,0,0.69,0.040807042
0,0.27,0.01,0.52,0.04275041
0,0.27,0.01,0.54,0.049017586
0,0.27,0.01,0.55,0.04036009
0,0.27,0.01,0.57,0.024646772
0,0.27,0.01,0.6,0.038048718
0,0.27,0.01,0.61,0.022414006
0,0.27,0.01,0.62,0.039906327
0,0.27,0.01,0.63,0.01879898
0,0.27,0.01,0.64,0.040245634
0,0.27,0.01,0.65,0.029387286
0,0.27,0.01,0.69,0.042653833
0,0.27,0.02,0.53,0.036563516
0,0.27,0.02,0.57,0.0453937
0,0.27,0.02,0.58,0.044851143
0,0.27,0.02,0.59,0.027791884
0,0.27,0.02,0.6,0.038879965
0,0.27,0.02,0.61,0.023385022
0,0.27,0.02,0.62,0.022411339
0,0.27,0.02,0.63,0.025575513
0,0.27,0.02,0.64,0.046513066
0,0.27,0.02,0.65,0.024406182
0,0.27,0.02,0.66,0.025424656
0,0.27,0.02,0.68,0.037860215
0,0.27,0.03,0.57,0.023751313
0,0.27,0.03,0.59,0.03410197
0,0.27,0.03,0.6,0.03463041
0,0.27,0.03,0.61,0.024656013
0,0.27,0.03,0.63,0.029286828
0,0.27,0.03,0.64,0.040545776
0,0.27,0.03,0.65,0.037538614
0,0.27,0.03,0.66,0.031025495
0,0.27,0.03,0.69,0.020568369
0,0.27,0.03,0.72,0.047319043
0,0.27,0.04,0.54,0.029833857
0,0.27,0.04,0.57,0.031245982
0,0.27,0.04,0.58,0.031677242
0,0.27,0.04,0.6,0.031770572
0,0.27,0.04,0.61,0.030918198
0,0.27,0.04,0.62,0.044957895
0,0.27,0.04,0.63,0.04638406
0,0.27,0.04,0.64,0.033852797
0,0.27,0.04,0.66,0.0235069
0,0.27,0.04,0.67,0.04805719
0,0.27,0.04,0.68,0.047044776
0,0.27,0.04,0.74,0.028147368
0,0.27,0.05,0.51,0.042460427
0,0.27,0.05,0.56,0.042105366
0,0.27,0.05,0.58,0.038252186
0,0.27,0.05,0.6,0.033189017
0,0.27,0.05,0.61,0.043854367
0,0.27,0.05,0.62,0.027567098
0,0.27,0.05,0.63,0.036403157
0,0.27,0.06,0.52,0.04964921
0,0.27,0.06,0.55,0.040374525
0,0.27,0.06,0.58,0.037236325
0,0.27,0.06,0.59,0.04059683
0,0.27,0.06,0.6,0.047043964
0,0.27,0.06,0.61,0.048675906
0,0.27,0.06,0.67,0.049589887
0,0.27,0.06,0.69,0.04767325
0,0.27,0.07,0.59,0.04868022
0,0.27,0.07,0.61,0.04913046
0,0.27,0.07,0.68,0.049555212
0,0.28,0,0.55,0.02224195
0,0.28,0,0.57,0.032911688
0,0.28,0,0.58,0.041438628
0,0.28,0,0.59,0.024437461
0,0.28,0,0.6,0.03687702
0,0.28,0,0.63,0.043012194
0,0.28,0,0.65,0.042985085
0,0.28,0,0.66,0.035544574
0,0.28,0,0.67,0.04272838
0,0.28,0,0.68,0.037519857
0,0.28,0,0.69,0.02351404
0,0.28,0.01,0.53,0.038773157
0,0.28,0.01,0.54,0.047567666
0,0.28,0.01,0.55,0.048069675
0,0.28,0.01,0.58,0.028962905
0,0.28,0.01,0.59,0.047407333
0,0.28,0.01,0.6,0.03567058
0,0.28,0.01,0.61,0.025710745
0,0.28,0.01,0.62,0.044636842
0,0.28,0.01,0.63,0.023230676
0,0.28,0.01,0.65,0.040158357
0,0.28,0.01,0.67,0.04195821
0,0.28,0.01,0.69,0.023810655
0,0.28,0.01,0.71,0.025855998
0,0.28,0.02,0.55,0.031941988
0,0.28,0.02,0.56,0.023822555
0,0.28,0.02,0.59,0.027857654
0,0.28,0.02,0.6,0.03511348
0,0.28,0.02,0.61,0.024492295
0,0.28,0.02,0.65,0.036751933
0,0.28,0.02,0.68,0.03511784
0,0.28,0.03,0.51,0.043525595
0,0.28,0.03,0.55,0.046248402
0,0.28,0.03,0.56,0.026481863
0,0.28,0.03,0.57,0.043139882
0,0.28,0.03,0.58,0.025056388
0,0.28,0.03,0.59,0.02916395
0,0.28,0.03,0.63,0.036986038
0,0.28,0.03,0.64,0.028250562
0,0.28,0.03,0.65,0.029673176
0,0.28,0.03,0.66,0.03474174
0,0.28,0.03,0.67,0.023980705
0,0.28,0.04,0.57,0.027810898
0,0.28,0.04,0.59,0.038231462
0,0.28,0.04,0.6,0.035637163
0,0.28,0.04,0.61,0.035009313
0,0.28,0.04,0.62,0.03681874
0,0.28,0.04,0.64,0.023741197
0,0.28,0.04,0.65,0.038758434
0,0.28,0.04,0.66,0.04741122
0,0.28,0.04,0.71,0.045145717
0,0.28,0.04,0.72,0.029925779
0,0.28,0.05,0.55,0.03570634
0,0.28,0.05,0.56,0.03402958
0,0.28,0.05,0.57,0.0305812
0,0.28,0.05,0.6,0.04565854
0,0.28,0.05,0.61,0.041442323
0,0.28,0.05,0.63,0.034390755
0,0.28,0.05,0.64,0.044277802
0,0.28,0.05,0.65,0.039697353
0,0.28,0.05,0.66,0.030343877
0,0.28,0.05,0.69,0.04924277
0,0.28,0.06,0.57,0.0415195
0,0.28,0.06,0.58,0.048111066
0,0.28,0.06,0.6,0.04629389
0,0.28,0.06,0.61,0.042890795
0,0.28,0.06,0.62,0.041052092
0,0.28,0.06,0.64,0.04044929
0,0.28,0.06,0.69,0.039378595
0,0.28,0.06,0.7,0.049793445
0,0.28,0.07,0.58,0.044365965
0,0.29,0,0.54,0.03963019
0,0.29,0,0.56,0.040689465
0,0.29,0,0.57,0.024453845
0,0.29,0,0.58,0.035899628
0,0.29,0,0.59,0.034867488
0,0.29,0,0.6,0.044202846
0,0.29,0,0.61,0.033329837
0,0.29,0,0.62,0.040166263
0,0.29,0,0.64,0.04564475
0,0.29,0,0.65,0.04678232
0,0.29,0,0.66,0.027683303
0,0.29,0,0.68,0.038851745
0,0.29,0,0.69,0.037831202
0,0.29,0,0.72,0.044405248
0,0.29,0,0.75,0.029776087
0,0.29,0.01,0.54,0.03624819
0,0.29,0.01,0.55,0.04265021
0,0.29,0.01,0.57,0.03288368
0,0.29,0.01,0.58,0.038372062
0,0.29,0.01,0.59,0.024178945
0,0.29,0.01,0.6,0.027260879
0,0.29,0.01,0.61,0.034165453
0,0.29,0.01,0.62,0.041937944
0,0.29,0.01,0.63,0.028304795
0,0.29,0.01,0.64,0.030919012
0,0.29,0.01,0.66,0.045617096
0,0.29,0.01,0.67,0.029487796
0,0.29,0.01,0.69,0.04564046
0,0.29,0.02,0.55,0.025604894
0,0.29,0.02,0.57,0.0357528
0,0.29,0.02,0.59,0.01901264
0,0.29,0.02,0.6,0.039451703
0,0.29,0.02,0.61,0.022488642
0,0.29,0.02,0.62,0.047512814
0,0.29,0.02,0.63,0.019481445
0,0.29,0.02,0.64,0.02407305
0,0.29,0.02,0.65,0.045698997
0,0.29,0.02,0.66,0.024153309
0,0.29,0.02,0.7,0.040977735
0,0.29,0.03,0.49,0.045640215
0,0.29,0.03,0.51,0.033917315
0,0.29,0.03,0.56,0.028979594
0,0.29,0.03,0.58,0.043587267
0,0.29,0.03,0.59,0.036167547
0,0.29,0.03,0.6,0.037530757
0,0.29,0.03,0.61,0.029633839
0,0.29,0.03,0.62,0.035741903
0,0.29,0.03,0.63,0.0267736
0,0.29,0.03,0.66,0.033318363
0,0.29,0.03,0.67,0.019652776
0,0.29,0.03,0.69,0.037682336
0,0.29,0.03,0.7,0.038281087
0,0.29,0.04,0.52,0.046240017
0,0.29,0.04,0.57,0.029987777
0,0.29,0.04,0.58,0.031980988
0,0.29,0.04,0.6,0.04499923
0,0.29,0.04,0.61,0.03923379
0,0.29,0.04,0.62,0.030126957
0,0.29,0.04,0.63,0.028961385
0,0.29,0.04,0.65,0.028943457
0,0.29,0.04,0.68,0.038759094
0,0.29,0.05,0.52,0.040252168
0,0.29,0.05,0.55,0.040757235
0,0.29,0.05,0.56,0.033255927
0,0.29,0.05,0.59,0.04732735
0,0.29,0.05,0.6,0.039606903
0,0.29,0.05,0.61,0.036663692
0,0.29,0.05,0.62,0.03638238
0,0.29,0.05,0.63,0.045805
0,0.29,0.05,0.64,0.03299237
0,0.29,0.05,0.69,0.04179916
0,0.29,0.06,0.55,0.03399521
0,0.29,0.06,0.56,0.04682437
0,0.29,0.06,0.6,0.046086427
0,0.29,0.06,0.62,0.040485058
0,0.29,0.06,0.63,0.047927853
0,0.29,0.06,0.65,0.048239674
0,0.29,0.06,0.67,0.036359232
0,0.29,0.07,0.67,0.044697005
0,0.29,0.08,0.6,0.042927846
0,0.3,0,0.58,0.04527285
0,0.3,0,0.6,0.033102956
0,0.3,0,0.61,0.037041843
0,0.3,0,0.62,0.028096845
0,0.3,0,0.63,0.04898857
0,0.3,0,0.64,0.04446875
0,0.3,0,0.65,0.046991773
0,0.3,0,0.66,0.037026297
0,0.3,0.01,0.55,0.040566336
0,0.3,0.01,0.56,0.039839193
0,0.3,0.01,0.57,0.024463272
0,0.3,0.01,0.58,0.024257734
0,0.3,0.01,0.6,0.025606986
0,0.3,0.01,0.61,0.024258008
0,0.3,0.01,0.62,0.029250607
0,0.3,0.01,0.63,0.032656617
0,0.3,0.01,0.64,0.03401445
0,0.3,0.01,0.65,0.041660003
0,0.3,0.01,0.67,0.03682706
0,0.3,0.02,0.54,0.041064907
0,0.3,0.02,0.55,0.042243388
0,0.3,0.02,0.56,0.042483654
0,0.3,0.02,0.57,0.04494644
0,0.3,0.02,0.59,0.032627556
0,0.3,0.02,0.6,0.04548154
0,0.3,0.02,0.62,0.03224863
0,0.3,0.02,0.63,0.028517906
0,0.3,0.02,0.64,0.02261584
0,0.3,0.02,0.65,0.042904563
0,0.3,0.02,0.66,0.02394216
0,0.3,0.02,0.67,0.02686657
0,0.3,0.02,0.69,0.02757151
0,0.3,0.03,0.55,0.029644998
0,0.3,0.03,0.56,0.035099074
0,0.3,0.03,0.57,0.030944278
0,0.3,0.03,0.59,0.03587937
0,0.3,0.03,0.6,0.024549337
0,0.3,0.03,0.63,0.023475703
0,0.3,0.03,0.65,0.03462139
0,0.3,0.03,0.66,0.0465081
0,0.3,0.04,0.56,0.03050571
0,0.3,0.04,0.57,0.030896023
0,0.3,0.04,0.58,0.028829843
0,0.3,0.04,0.6,0.03567739
0,0.3,0.04,0.61,0.029831113
0,0.3,0.04,0.63,0.035946045
0,0.3,0.04,0.64,0.0360145
0,0.3,0.04,0.65,0.032210015
0,0.3,0.04,0.66,0.036319405
0,0.3,0.04,0.67,0.041997
0,0.3,0.04,0.68,0.044437874
0,0.3,0.05,0.54,0.036079343
0,0.3,0.05,0.57,0.04642426
0,0.3,0.05,0.6,0.038961563
0,0.3,0.05,0.61,0.04170522
0,0.3,0.05,0.63,0.029684328
0,0.3,0.05,0.64,0.032297973
0,0.3,0.05,0.65,0.043751135
0,0.3,0.05,0.67,0.041796517
0,0.3,0.05,0.73,0.039201923
0,0.3,0.06,0.53,0.04987043
0,0.3,0.06,0.54,0.046883482
0,0.3,0.06,0.58,0.036470093
0,0.3,0.06,0.6,0.043419603
0,0.3,0.06,0.62,0.036630765
0,0.3,0.06,0.64,0.03832699
0,0.3,0.06,0.67,0.043740638
0,0.3,0.07,0.66,0.046524897
0,0.3,0.08,0.58,0.04480069
0,0.3,0.08,0.61,0.045662116
0,0.31,0,0.5,0.034393966
0,0.31,0,0.52,0.024293749
0,0.31,0,0.53,0.039219398
0,0.31,0,0.56,0.04122254
0,0.31,0,0.57,0.023058439
0,0.31,0,0.58,0.028451037
0,0.31,0,0.59,0.028149206
0,0.31,0,0.61,0.031013902
0,0.31,0,0.62,0.032996602
0,0.31,0,0.65,0.026959026
0,0.31,0,0.66,0.02192979
0,0.31,0,0.67,0.02993459
0,0.31,0,0.68,0.049123183
0,0.31,0.01,0.46,0.045871116
0,0.31,0.01,0.52,0.029947067
0,0.31,0.01,0.54,0.041079655
0,0.31,0.01,0.57,0.029891832
0,0.31,0.01,0.58,0.037013486
0,0.31,0.01,0.59,0.037013914
0,0.31,0.01,0.6,0.02709301
0,0.31,0.01,0.61,0.045838945
0,0.31,0.01,0.62,0.018777538
0,0.31,0.01,0.63,0.033070303
0,0.31,0.01,0.64,0.028904887
0,0.31,0.01,0.66,0.022572232
0,0.31,0.02,0.58,0.022375213
0,0.31,0.02,0.59,0.026962329
0,0.31,0.02,0.6,0.02597037
0,0.31,0.02,0.61,0.028843347
0,0.31,0.02,0.62,0.034734976
0,0.31,0.02,0.64,0.025424886
0,0.31,0.02,0.65,0.032234557
0,0.31,0.02,0.66,0.045652177
0,0.31,0.02,0.68,0.027960403
0,0.31,0.02,0.7,0.04844758
0,0.31,0.03,0.55,0.024490962
0,0.31,0.03,0.56,0.04051229
0,0.31,0.03,0.57,0.033073254
0,0.31,0.03,0.58,0.020885402
0,0.31,0.03,0.59,0.027698837
0,0.31,0.03,0.6,0.022912245
0,0.31,0.03,0.61,0.026012816
0,0.31,0.03,0.62,0.024988271
0,0.31,0.03,0.63,0.023342999
0,0.31,0.03,0.64,0.031259228
0,0.31,0.03,0.65,0.02257616
0,0.31,0.03,0.66,0.044631224
0,0.31,0.03,0.67,0.036153194
0,0.31,0.03,0.69,0.040921126
0,0.31,0.03,0.7,0.03676887
0,0.31,0.03,0.71,0.03803786
0,0.31,0.04,0.52,0.033349115
0,0.31,0.04,0.53,0.04441622
0,0.31,0.04,0.54,0.045052733
0,0.31,0.04,0.55,0.027440317
0,0.31,0.04,0.56,0.037232026
0,0.31,0.04,0.57,0.03449242
0,0.31,0.04,0.58,0.039354686
0,0.31,0.04,0.59,0.031352382
0,0.31,0.04,0.6,0.029184893
0,0.31,0.04,0.61,0.0340947
0,0.31,0.04,0.62,0.035034258
0,0.31,0.04,0.63,0.049343877
0,0.31,0.04,0.64,0.0358755
0,0.31,0.04,0.65,0.031987797
0,0.31,0.04,0.71,0.030239146
0,0.31,0.05,0.51,0.035201307
0,0.31,0.05,0.53,0.048697986
0,0.31,0.05,0.55,0.029247237
0,0.31,0.05,0.57,0.021052357
0,0.31,0.05,0.59,0.041385632
0,0.31,0.05,0.6,0.037587844
0,0.31,0.05,0.62,0.038310733
0,0.31,0.05,0.63,0.037475545
0,0.31,0.05,0.65,0.037803676
0,0.31,0.05,0.7,0.039670605
0,0.31,0.06,0.51,0.038557157
0,0.31,0.06,0.58,0.04475143
0,0.31,0.06,0.6,0.049513403
0,0.31,0.06,0.61,0.03857064
0,0.31,0.06,0.62,0.03263109
0,0.31,0.07,0.62,0.04944617
0,0.31,0.08,0.57,0.04839063
0,0.31,0.08,0.62,0.04957555
0,0.32,0,0.5,0.044870432
0,0.32,0,0.52,0.028592795
0,0.32,0,0.57,0.025384791
0,0.32,0,0.58,0.027113352
0,0.32,0,0.59,0.042812936
0,0.32,0,0.6,0.042992864
0,0.32,0,0.61,0.03172179
0,0.32,0,0.62,0.03295585
0,0.32,0,0.63,0.045209534
0,0.32,0,0.64,0.045593362
0,0.32,0,0.66,0.0348681
0,0.32,0,0.67,0.03863531
0,0.32,0,0.68,0.022400262
0,0.32,0.01,0.55,0.023051973
0,0.32,0.01,0.56,0.0197193
0,0.32,0.01,0.57,0.023525221
0,0.32,0.01,0.58,0.02563969
0,0.32,0.01,0.59,0.017969826
0,0.32,0.01,0.6,0.03424023
0,0.32,0.01,0.61,0.033637356
0,0.32,0.01,0.62,0.029565074
0,0.32,0.01,0.63,0.020755507
0,0.32,0.01,0.64,0.0392876
0,0.32,0.01,0.65,0.04190424
0,0.32,0.01,0.66,0.019708596
0,0.32,0.01,0.67,0.027420383
0,0.32,0.01,0.68,0.03320241
0,0.32,0.01,0.69,0.018941388
0,0.32,0.02,0.54,0.038068917
0,0.32,0.02,0.55,0.025786309
0,0.32,0.02,0.56,0.02900593
0,0.32,0.02,0.57,0.019290272
0,0.32,0.02,0.59,0.019924145
0,0.32,0.02,0.6,0.029053718
0,0.32,0.02,0.61,0.02153162
0,0.32,0.02,0.62,0.041441172
0,0.32,0.02,0.63,0.023789035
0,0.32,0.02,0.65,0.036131445
0,0.32,0.02,0.66,0.044225443
0,0.32,0.02,0.67,0.033538118
0,0.32,0.02,0.68,0.04130054
0,0.32,0.03,0.53,0.039955735
0,0.32,0.03,0.54,0.042520914
0,0.32,0.03,0.55,0.030655991
0,0.32,0.03,0.57,0.03907554
0,0.32,0.03,0.58,0.026614321
0,0.32,0.03,0.6,0.047678217
0,0.32,0.03,0.62,0.022066457
0,0.32,0.03,0.63,0.04831177
0,0.32,0.03,0.64,0.022077236
0,0.32,0.03,0.65,0.021408329
0,0.32,0.03,0.66,0.01991294
0,0.32,0.04,0.56,0.025445752
0,0.32,0.04,0.57,0.032354124
0,0.32,0.04,0.58,0.03679884
0,0.32,0.04,0.6,0.03989982
0,0.32,0.04,0.61,0.04063391
0,0.32,0.04,0.63,0.048942637
0,0.32,0.04,0.66,0.027528437
0,0.32,0.04,0.7,0.044027917
0,0.32,0.05,0.57,0.037770633
0,0.32,0.05,0.58,0.039128866
0,0.32,0.05,0.59,0.03614665
0,0.32,0.05,0.61,0.03490808
0,0.32,0.05,0.63,0.049045555
0,0.32,0.05,0.66,0.046790335
0,0.32,0.06,0.47,0.035255115
0,0.32,0.06,0.58,0.028924165
0,0.32,0.06,0.62,0.04635467
0,0.32,0.06,0.64,0.045093697
0,0.32,0.06,0.67,0.046440195
0,0.32,0.07,0.64,0.040288202
0,0.32,0.08,0.67,0.048761353
0,0.32,0.09,0.66,0.04838116
0,0.33,0,0.51,0.043148275
0,0.33,0,0.54,0.027941624
0,0.33,0,0.56,0.046713024
0,0.33,0,0.57,0.047814816
0,0.33,0,0.59,0.019181302
0,0.33,0,0.6,0.023068167
